pair_id,model_id,payload_name,payload_class,single_trial_id,multi_trial_id,exact_outputs_unique,normalized_outputs_unique,normalized_character_edit_distance,token_jaccard_similarity,single_character_count,multi_character_count,single_full_token_count,multi_full_token_count,single_saved_id_exact_recovery,multi_saved_id_exact_recovery,single_visible_text_exact_recovery,multi_visible_text_exact_recovery,single_text_sha256,multi_text_sha256,deterministic_example_order
topic-pair-c1d152b98bcc2b5f937d4a08,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_token_128_bit_hex_037,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__43b507da83cc9d680af3,revision_v1_primary_v2_payload_fidelity_v2__c82054f60c6f9665469d,True,True,0.19378163412870572,0.6428571428571429,1298,1383,327,352,True,True,,,a677683cd7d58de5c0cdb9e14c3b8420704dd05a2bb0664176419128111ae652,71ca6c3c43f6aacc2755886267fc240347b9786a01c923d362f581aa833fee8f,150d7564a308d6cd032c701f80cc354a7cb6269930394a34c2cb07453399a5c4
topic-pair-1abeb9e86ce2369d58bf2195,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_token_128_bit_hex_038,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__3d6ebfe2e8cc3a833c7f,revision_v1_primary_v2_payload_fidelity_v2__0fd704d7bf4cf3bf5aed,True,True,0.753984753984754,0.15846994535519127,1443,454,351,115,True,True,,,60564c81e2cc3cb7662e3c9489aca578b1dd94e8c95a247f6f627595cea0c172,790e75234ebcd404c9854fbb6aebe3518804d702eb191b020ca6bd101dcbf422,4f4919855d83bbf92c150604cdc5eb6ebae9f819490a940c99ee87d27d40c674
topic-pair-8b6466fe4d57cc88edfd3065,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_token_128_bit_hex_039,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__d230dcc27e0846826992,revision_v1_primary_v2_payload_fidelity_v2__704450b1de2e0ad61578,True,True,0.7154811715481172,0.15760869565217392,568,1434,142,354,True,True,,,1135b72762f048e011f51217f5e612772ffcfd7f676bfb70a5ec131cb1763928,00bbaec6bdedcdc0c274b62f6406671c801f7a0fa9ec4807bffc7f5575f80258,4338cb9c14e3ff9bec712991816731fe97f6a06f06a0a2d3ac48eea393da2204
topic-pair-dc7d7e12439fe094897880c9,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_token_128_bit_hex_040,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__de8bfcbca4362e97522e,revision_v1_primary_v2_payload_fidelity_v2__891fbd96d83d7f479860,True,True,0.7802840434419381,0.16463414634146342,1197,385,327,91,True,True,,,002ca5c90d412c10643fe7d3968ffcad62c95a6fb4471d31bb58fe37925a64f7,8d6227ffa9170a0e2976a74fabdfcf8934f9dec42809574129729a1662c34505,aeff88ce55ee37c86b2216c4c42b14c88fb3995b736765dd441ea1330caf3482
topic-pair-6ae6a5de195bd86d16cf3248,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_token_128_bit_hex_041,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__0807106df32b8245c7bc,revision_v1_primary_v2_payload_fidelity_v2__1b95bf14c7f9379a460b,True,True,0.5714285714285714,0.23770491803278687,496,665,118,162,True,True,,,8f53a15805fabad8d0f81440359db3d0e9b752a6711b28e5454fe3ef33f8b81d,e77df3628ce8a9a71ff5d04e7f778e45eb3f1c7c61ce09d98d3c147c797c5957,29d71fa5e4f652de80f3a918c1bad8af59e80ce27df73fa6f7f2e3d3cd3d3dad
topic-pair-eb80127e81825df292285bd2,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_token_128_bit_hex_042,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__fe2f3962bdd1fd071ca9,revision_v1_primary_v2_payload_fidelity_v2__b01e03119459d54ecd7c,True,True,0.581447963800905,0.3082706766917293,501,884,113,216,True,True,,,e4273f20ebd0e37a0d1c852aaf945a772c85cdad7748ece98997a271aee32332,a94c8cae54030adb32978e68a70cb038692ef8567c8a6659414c9b58c78c2ae3,17b538f2d73c3cdbf55c6aa6ea8ec171fe438218a2c687143b49f2480116cdc2
topic-pair-97e4d700dbcd049d8f242a29,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_token_128_bit_hex_043,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__520cb2bd2bcab6ca26b7,revision_v1_primary_v2_payload_fidelity_v2__ef42214d16f417fc964a,True,True,0.7900188323917138,0.11594202898550725,282,1062,70,340,True,True,,,74d9c552868989fc77b5955dbef41405f002a192d84fdaae4df511103ff87f33,6fba09b51943a1ba057def9d282820bd7bcc6564e9770fd071da93149f435899,51b1476d907269596d18ddf477dc81932fc902206c46fb999f8b7f686d803549
topic-pair-d17d58e9b54b2faf52f56f0d,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_token_128_bit_hex_044,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__9e3abdca11f59f4d224a,revision_v1_primary_v2_payload_fidelity_v2__9ded4b8756698c5bbb32,True,True,0.640194489465154,0.17272727272727273,490,617,118,167,True,True,,,0c86cff4053b6fbe69c7ef225650cd88a1db5097f231c0fa1518783bc6c6397a,1316ae0b08cc1e9dabbfad3547c2a235b692e546d403d70c8c605eed3d19f167,cad63768cd73cd92b10e6dd71a0f978e5e9469d2f57c2cf4d0ec3158c0c50165
topic-pair-1d3774d24cc8794135bbf5e0,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_token_128_bit_hex_045,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__eac1d019cac99767f7a8,revision_v1_primary_v2_payload_fidelity_v2__e78aa5c8ec5de262adad,True,True,0.5217391304347826,0.28735632183908044,460,431,118,98,True,True,,,a0ddf34be6f183e18c983ff2b57d565977c87cdbcdda027d3b5b84cc1b31e8ef,4fe99928cb9798f3bbc61a6505e3457b0047f9bed35cbe915183af45d52b3a98,2b22c6b5283c3eaed83f1678057c57d9e096c532a96442e3b2eb41f7b7ba1c5d
topic-pair-7b80c3a8c131a8f7f8d51626,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_token_128_bit_hex_046,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__3dbc66bb0b4fae3654a5,revision_v1_primary_v2_payload_fidelity_v2__d1795c0a61b7539b9c05,True,True,0.7896857373086221,0.12056737588652482,1241,1205,447,362,True,True,,,d6e8e18aac9f501c04e8dcffd3673f609f515f9bc18068bfc4358030d94b494f,bd6f55810d485ed520312219485e3c82c958299370b75646d91824942846776e,57162f073a01623d69fad6f85f68280196821d3edf5f6484238c79bc80ecafa4
topic-pair-5bad69cb18b6eae97faa72ec,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_token_128_bit_hex_047,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__30e038a13bf25c127021,revision_v1_primary_v2_payload_fidelity_v2__58b2fa698e1addd0ee62,True,True,0.49732620320855614,0.275,372,374,87,81,True,True,,,0042748447bc948baa9732d98bb6cdc7fed5be57ceb2ce3a5d726d27ec5aaf7c,929d20db611693be94e9d9d56cdd2027915a5ff030cb9297f8dcac8daa2cc9a4,9837d81e5d5ab41e58519a070da29a7a22ffe8045d7600812d87afd30a6e2d5e
topic-pair-6ae5174f94e72170f2efd1ed,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_token_128_bit_hex_048,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__21006ba69189dd493605,revision_v1_primary_v2_payload_fidelity_v2__203c51d7e06529290954,True,True,0.5924528301886792,0.24705882352941178,530,367,110,77,True,True,,,93a4f7757a1438862beacd021ad8b8d09194767b5ada85f286af4275966ea6fd,fe2db7bd5e70ec40e9853f66d896f3bf1d70b516147d2a02ac3522d83d88a3ad,7ae2e790c45cea8d85424109a5c6d6716aaa096e047348daebd61e89f46055f8
topic-pair-462eadfcabe4910569c295d3,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_token_128_bit_hex_049,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__f7ba3c0d31f75cfed8e2,revision_v1_primary_v2_payload_fidelity_v2__be143579d2777e9d5386,True,True,0.7282204020848846,0.13333333333333333,1270,1343,315,323,True,True,,,97364fc208ce485e0f49b3a4c16f56f32ba728793c6101e68bfa329e2d2c1e99,1acc3688b3d74ca62a17f991d058c57dcb7937f40a0b3c4bc9d730b192ad5560,37434f7738157d54a67c31ee3abe205f79f2b69b4fb4da0af22d843aba6d7f40
topic-pair-b449e81dd9d2973d9f62ca67,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_token_128_bit_hex_050,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__e1184114ea5213d34837,revision_v1_primary_v2_payload_fidelity_v2__3aa959552968fbc2ddfe,True,True,0.7328918322295805,0.16216216216216217,523,1359,114,306,True,True,,,e0e624c86ef9bfb5530debbcac2394e39ed95ca9fbf0e0dc155698f9e7a173dd,dbf19def43a103934898220473deedf408de130d135dd6b763c9deae8c6808d6,c67593a21c84c8228669b05776fac5130db20ccf1c490a080011d3f455ea7864
topic-pair-dca54c33071bbf4521e9dc7e,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_token_128_bit_hex_051,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__ffbf2307775d72da7afa,revision_v1_primary_v2_payload_fidelity_v2__00078e2736b0765ac513,True,True,0.7324966974900925,0.1746031746031746,1514,533,352,138,True,True,,,d4f82e3e99b5f8328c489102e49e307088d62a48e4489da5684b609b3aebda08,5ba56813570f845c97f797bd58fcfbcd6f86431db3735c9fb01626bed4c56a2d,362c5802bd42b0bb45eb8167f2b8cc41732486905062c496dff1fd58a5946c47
topic-pair-0727f1425f1123d71034aea9,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_token_128_bit_hex_052,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__98fca0100402451bf92d,revision_v1_primary_v2_payload_fidelity_v2__e7ad0fa4afd3b2db383a,True,True,0.6445396145610278,0.14893617021276595,467,434,130,94,True,True,,,f4a4e8e95d89e2770065b3ec2372eb9cc7cca9ffa564381e92442da4dba6d633,2c090779e72704ac8fb20431c4eb6b693b91aed09c36c9b4e04829a60e256f5a,1090d70d007bfbf132d73a1633d13d9cea0d12fdd22a55234ed8ef9b2a1c8775
topic-pair-b6d239c045646526b0172ef0,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_token_128_bit_hex_053,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__bed43a56fd6ec6cf3833,revision_v1_primary_v2_payload_fidelity_v2__ffde4e433f050f249dd3,True,True,0.5263157894736842,0.25,1148,1653,287,407,True,True,,,21493df29642b01c255b290bdb09eb28f368aa226774b0e45a38e31c139a0cb1,f654de0bc6014ca5b47e9930f62ec73038e2a4b61beb760a73c4b484a038f4ea,078bd759f0579f7ad08ebf5c3f16d05034517e3dadfe3f933148f26fc3c54fe4
topic-pair-443022e18bfc480937369f50,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_token_128_bit_hex_054,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__b0f968b90d9bc57c388a,revision_v1_primary_v2_payload_fidelity_v2__b909198fb6cbe357731c,True,True,0.7542565266742338,0.13636363636363635,1762,578,415,141,True,True,,,5c955fb371e34bdb2f543fa18067dac616c56059f9632764ad10846128e063b5,6f7d796de54133da7ef1483aacef62c811a9e4d5093163aa2ad6b7be4c0657a3,876e8cc1a21716aac2773ef205d3125a70db344357d0fd89fdefb5f4aaf4ffb1
topic-pair-d59a44b22974ccd05970a2e4,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_token_128_bit_hex_055,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__d0584356a92024cfcbda,revision_v1_primary_v2_payload_fidelity_v2__af256eed92f81be44232,True,True,0.611877624475105,0.4377224199288256,3334,1347,829,329,True,True,,,f0f8d714e10185cee65d104c008950fa91fbc5e66916facd78039326040d0cf3,5a49519668098445c1466d0255dc31307a866be6128ad7effaa43a7828244fce,2a8590d0025fee508d0f55f13fdc4d9c95bf170fd596ea54a53ce3edacc7e0ee
topic-pair-5bfee8e2e798b3ff3a75e0f6,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_token_128_bit_hex_056,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__c0dbf90b22e77d1e3f2d,revision_v1_primary_v2_payload_fidelity_v2__56c1c96065aa4f34514c,True,True,0.7241606319947334,0.16574585635359115,597,1519,152,362,True,True,,,c2a643de0cc8e4c7185a34eff50695958d867aafc7caf638140d925554b3d8ea,6903b55dacbd7320b43d503e8f67fc5648f21a893d6bc6b862131b76e233ce7d,9d286588d9e7712b5caa860b4f2c31157fe03a7000bf4f684073213206198b90
topic-pair-5ed1b37d1ebe99e404cb5aaf,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_token_128_bit_hex_057,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__0e7d044f163a05127b1e,revision_v1_primary_v2_payload_fidelity_v2__0c4c68d9a1ae68ff0a0f,True,True,0.4666666666666667,0.3176470588235294,645,535,158,112,True,True,,,aa1459434c85fe086fb713a731ddfcc78c67fe1ae17134d8842565861f74c224,acc8fb9d424870cc0bd3161387e8839087365ec3c06d19662765753469cf9501,5335173fbfdd74412907a1b4628c6a7a860483ff7b2db1f99ef82c85174dc98e
topic-pair-c1293ddda6a073532e73c34e,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_token_128_bit_hex_058,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__d9ac5ee3b4990c77c632,revision_v1_primary_v2_payload_fidelity_v2__0a5603e59ef0eda24f99,True,True,0.5842217484008528,0.2127659574468085,469,388,114,86,True,True,,,288b45c9ff9b8ab4b49e07443689d19ec7aa2f5c74de95de8a7176c94e1e7062,54fe0bb92e4116a60a7297d197f6016dca59359c6f0378f414e6bdf134d676cc,4ae4bfac331e122c358f90f35dba346dc1f734be0b5346a1d3cdb27ea9e02cda
topic-pair-504ba597d8f809be38d2e324,mistral_7b_instruct_v0_3_q4_k_m,revision_v1_token_128_bit_hex_059,token_128_bit_hex,revision_v1_primary_v2_payload_fidelity_v2__571aa19257778d849e9d,revision_v1_primary_v2_payload_fidelity_v2__7ef50bace30907663190,True,True,0.6883033419023136,0.1932367149758454,1556,655,361,141,True,True,,,825dba04329409e1548c48a2e68bb40a71ab766887d9097dad864fa9bba20aa6,7bd9dad5cc2f87f4c5b54e9add9a254ce27a5846caebf06b3775ac04993c0cf2,f442f991ab8b48a0970e1ac2e20bc5058fb33e244870ebcd85187c5cc334bc97
topic-pair-cbf0406e4c1aed1581e1f5fa,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_000,hmac_sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__fec03adc6b25b329dc24,revision_v1_primary_v2_payload_fidelity_v2__ae802edf415ea6793d94,True,True,0.5850840336134454,0.2254335260115607,952,845,193,191,True,True,,,4708708cdb63d206c8065af0c54b8d20c519697a7a040985596372f10fce5f14,9c387ada94ab9edb6f28543810940fff0733e8712e134b2b44bcefb381142761,c89ad531593233e360597e5bdb48155c306de13ed9e21f2cf2f66e8dbf23ec39
topic-pair-7d4b1a087464c889a4a8b90d,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_001,hmac_sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__cc518f5f95402007755e,revision_v1_primary_v2_payload_fidelity_v2__21e9f5132dbcbd081daa,True,True,0.5767857142857142,0.2682926829268293,1120,813,242,176,True,True,,,09e5e23234b27f079da45c4e5cb1b204d6cc48dcc3ace78108ace74986327443,00f9d63f499cbe2a0b2e3d128e329a48e11b61c8f80033d90ac6dcc71587134f,49140ab766284c665bfd9b340b3b13f1978a87d08b59fc32e4d030aed4507cd9
topic-pair-c00ef116927ca5bd53386813,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_002,hmac_sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__7ef43e9ca97370b1cb17,revision_v1_primary_v2_payload_fidelity_v2__5006de6b0d7cd8756001,True,True,0.7089852481001341,0.1781818181818182,941,2237,200,446,True,True,,,cd60ddb1fbce6527ded0ffb9942f1a1c8378e850b2d06a6d0f51406ca7ce0e26,6e6cf65e0853d0d47ccc88b89abf764022b35e84c7d7e1d1116265896db677ba,d357fa4f9f53f66d300fce4f6c9a980666cd9ba2b24f9ce8fecf8b8b95b9eafb
topic-pair-01cefabba4f523d08c09b3ab,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_003,hmac_sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__d8d01ac522b347d8a501,revision_v1_primary_v2_payload_fidelity_v2__be1c05ae235e9fafb367,True,True,0.532626427406199,0.23076923076923078,1226,1023,218,209,True,True,,,3005e3036b7c190482ad7662ccdc1c2e20577ea831ffc3f0b35e397d6b056718,6fefbaa5749a806bd32b04f50f57823c61e23577aad604f59c174bfba297db11,124e27742d14a3ae8d529e442a280de0de1ab4fb6094d8e21ad42db0f169f5a4
topic-pair-cd560f3b206548f6f6637409,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_004,hmac_sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__bc04931c3f680afc8500,revision_v1_primary_v2_payload_fidelity_v2__de5834ca14a5b851234d,True,True,0.6660674157303371,0.2357142857142857,1017,2225,216,447,True,True,,,6520fc19f8f0150d0504d9e6ef02410e2ccb681614e20dddb83c5c9214b18ed5,6459394004dab49335075fdc43b1a2ce5aa828bf8d9a98b27d3792156060b72d,5e784eadbfc7d236f41f45e70291d845b4db5cccbece5ec6c81cad6fed853ccc
topic-pair-9e8598dd6079a323d5698b6b,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_005,hmac_sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__d0ba20eb9bbda4d71f78,revision_v1_primary_v2_payload_fidelity_v2__dd9522ef99d2c56aaf0b,True,True,0.7114065180102916,0.15517241379310345,1268,2332,234,465,True,True,,,bfc1dc1a57fcde45e7538148bd0d38e7aeaa55d0a7967f36d4db5c90c1352c83,aabac8c556e17049ec0cb6d3c5c2f01ced8d64c824354013f8ec89bb67ad63df,5e277f95fc80a441483d4c86b2b92b3fd39c742c0b3a30031ecde9a4c63062f3
topic-pair-0932efe17a94534604fd3c4d,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_006,hmac_sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__62c82b3d82845e2b38b4,revision_v1_primary_v2_payload_fidelity_v2__927b61f1a955da108568,True,True,0.726832222895215,0.16595744680851063,802,1651,165,504,True,True,,,90dcd4c3f4a62c5875e6fe51d2cec555cb56c8025a239cae0c9b89caaa7ef505,6e2aa654c330717ef1127d818e8e730d3e979ae54f97f739ab4f2dd8af4d5d7b,d323927e77e32cc71755de3ceff11c01f35c25d368649a9f223b4b08fc2e0c32
topic-pair-7076386d4ed4d42f63bd7317,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_007,hmac_sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__476f25f120533235ac7f,revision_v1_primary_v2_payload_fidelity_v2__bc4058b586b6b73495d4,True,True,0.6564156945917285,0.1672473867595819,1886,1655,433,332,True,True,,,893f068006718876bf63a8d2600f52806326f865a0643964f98ee0ffbb7dd066,0651a0c2df30436d4937f500c5fc0f6137d36928b2aa0c2bf77ed6fa56c9b2ab,e2e07e3b96840fc47f2358d7366e18932485bf6b5f11102da022db125df6550a
topic-pair-5461a18855964a6edd890a46,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_008,hmac_sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__6b1d5382003ba1011d33,revision_v1_primary_v2_payload_fidelity_v2__749da055df6ed04329a5,True,True,0.5949579831932773,0.2560386473429952,1190,1178,243,241,True,True,,,f15d33c3918ef6b47b6a2a5f712d29e65a6d06457b3d22db54ce7987539eb194,04182d55f8360969ddef5449bf1873e0b024e7bb5182783fd4f7e7e9ac8ad0ad,697aa21c2691210f38e18ab405e0f0c1d05c7d7347a57ce56df26bc2be84f1ca
topic-pair-c9cf5f1c6d34a7a03583ba3b,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_009,hmac_sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__1e4bc0a39f8b1aee73ac,revision_v1_primary_v2_payload_fidelity_v2__9002ab4d19a9f1cd5ffd,True,True,0.5221311475409836,0.26570048309178745,1096,1220,211,245,True,True,,,cfa83c0cfa2e657fdeb5212547eb9a79b39a8b36701015c68757259eba1a4838,db826b4550509077608c74a41c855561e65d9ea8721cc6b2d94464cd27952656,c66e10d42065eb97b637853bb6d70825f152edd52b4361b87e227a27eda5d25f
topic-pair-5fbe35fb3a2f5bee44e460f6,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_010,hmac_sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__82e76b747d3e4afd185e,revision_v1_primary_v2_payload_fidelity_v2__ecdd7c2c7e1d8e37edbf,True,True,0.7022332506203474,0.251063829787234,2015,893,429,179,True,True,,,053708394c5ed5a2f486422efc8dd4f4367ac9a3f8233e2d5bac89e45d6e27e8,e2fb5143a54432f758168a9a26d9dab72e2681461b858bc0ad64f0b859444fbf,36562a896065f2ca13c6b99f4e3e369abd8a3f24017992a2d3c54af6e449f04d
topic-pair-98cab93fdca4008cb6945706,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_011,hmac_sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__778b6cdc7ceeb79b9116,revision_v1_primary_v2_payload_fidelity_v2__b50f1381050c069e2028,True,True,0.5798553144129104,0.23293172690763053,1606,1797,315,434,True,True,,,2fb7029b3d3c36819aaa12b8c58ade0a6b268308f23cc1207bf88479de1dd257,f30c478611629382d26e2b5d67e160a2c14c2660107f3e262a765269052b0353,65ca51476934a47e1f5347af8b2e85713292f118b1dc383a704fb4236795031b
topic-pair-a36fd108edcd01b799fe20e1,qwen2_5_7b_instruct_q4_k_m,revision_v1_hmac_sha256_hex_012,hmac_sha256_hex,revision_v1_primary_v2_payload_fidelity_v2__ddd19fcf2b250ec8e0ac,revision_v1_primary_v2_payload_fidelity_v2__3cf20677722eb6afa53c,True,True,0.7171084337349397,0.17695473251028807,2075,889,452,180,True,True,,,042abb6887ed4b61eeb4fe507028930abd88658e0af0cc405f1f934ef79b5d51,2f1fbcf14410ca842e03c0aa90b194be9ccc7c0b00aa6693640e9c009c6bc707,2ad98e6f4f03170f034fa99d8e203178ea06541f69d4222856f3d18c18d0ec93
